st_name,year,pc_no,pc_name,pc_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Haryana,2014,1,Ambala,SC,Bhura Ram,M,IND,IND,3388,1692424
Haryana,2014,1,Ambala,SC,Rajender Kumar Bhatauli,M,BSCP,BSCP,3432,1692424
Haryana,2014,1,Ambala,SC,Bhupinder Kumar,M,IND,IND,3765,1692424
Haryana,2014,1,Ambala,SC,None Of The Above,,NOTA,NOTA,7816,1692424
Haryana,2014,1,Ambala,SC,Arun Kumar,M,CPI,CPI,11123,1692424
Haryana,2014,1,Ambala,SC,Surinder Pal Singh,M,AAAP,AAAP,63626,1692424
Haryana,2014,1,Ambala,SC,Dr. Kapoor Singh,M,BSP,BSP,102627,1692424
Haryana,2014,1,Ambala,SC,Dr. Kusum Sherwal,F,INLD,INLD,129571,1692424
Haryana,2014,1,Ambala,SC,Raj Kumar Balmiki,M,INC,INC,272047,1692424
Haryana,2014,1,Ambala,SC,Rattan Lal Kataria,M,BJP,BJP,612121,1692424
Haryana,2014,2,Kurukshetra,GEN,Ca. Satish Singal,M,IND,IND,760,1498459
Haryana,2014,2,Kurukshetra,GEN,Kiran Pal,M,BIP,BIP,762,1498459
Haryana,2014,2,Kurukshetra,GEN,Gurmeet Singh,M,LD,LD,1092,1498459
Haryana,2014,2,Kurukshetra,GEN,Onkar Singh,M,NAJC,NAJC,1483,1498459
Haryana,2014,2,Kurukshetra,GEN,Kanta Allaria,F,IBSPK,IBSPK,1534,1498459
Haryana,2014,2,Kurukshetra,GEN,Anil Kumar,M,IND,IND,1593,1498459
Haryana,2014,2,Kurukshetra,GEN,Ram Kishan,M,LPR,LPR,1635,1498459
Haryana,2014,2,Kurukshetra,GEN,Kuldeep Singh Mallhi,M,RPI,RPI,1665,1498459
Haryana,2014,2,Kurukshetra,GEN,Master Dharampal Dhiman Brahaman,M,IND,IND,1994,1498459
Haryana,2014,2,Kurukshetra,GEN,Davinder Kumar,M,IND,IND,2041,1498459
Haryana,2014,2,Kurukshetra,GEN,Vishnu Bhagwan Aggarwal,M,IND,IND,2083,1498459
Haryana,2014,2,Kurukshetra,GEN,Rameshwar Kumar Saini,M,BSCP,BSCP,2344,1498459
Haryana,2014,2,Kurukshetra,GEN,None Of The Above,,NOTA,NOTA,2482,1498459
Haryana,2014,2,Kurukshetra,GEN,Ranbir Singh Sharma,M,IND,IND,2765,1498459
Haryana,2014,2,Kurukshetra,GEN,Chuni Manoj Kumar,M,IND,IND,2770,1498459
Haryana,2014,2,Kurukshetra,GEN,Ashwani Malhotra,M,AITC,AITC,3251,1498459
Haryana,2014,2,Kurukshetra,GEN,Jasvinder Jasht Bhukhri,M,IND,IND,3887,1498459
Haryana,2014,2,Kurukshetra,GEN,Raj Kumar Saini,M,IND,IND,6061,1498459
Haryana,2014,2,Kurukshetra,GEN,Balwinder Kaur,F,AAAP,AAAP,32554,1498459
Haryana,2014,2,Kurukshetra,GEN,Chattar Singh,M,BSP,BSP,68926,1498459
Haryana,2014,2,Kurukshetra,GEN,Naveen Jindal,M,INC,INC,287722,1498459
Haryana,2014,2,Kurukshetra,GEN,Balbir Singh Saini,M,INLD,INLD,288376,1498459
Haryana,2014,2,Kurukshetra,GEN,Raj Kumar Saini,M,BJP,BJP,418112,1498459
Haryana,2014,3,Sirsa,SC,Fakir Chand,M,IND,IND,1197,1660557
Haryana,2014,3,Sirsa,SC,Manjeet Singh,M,IND,IND,1334,1660557
Haryana,2014,3,Sirsa,SC,Jaipal Bhatti,M,IND,IND,1365,1660557
Haryana,2014,3,Sirsa,SC,Jagdish,M,IND,IND,2145,1660557
Haryana,2014,3,Sirsa,SC,Balwant Singh,M,BhSMP,BhSMP,2201,1660557
Haryana,2014,3,Sirsa,SC,Sanjiv Bhojraj,M,VIP,VIP,2350,1660557
Haryana,2014,3,Sirsa,SC,Hansraj Hansa,M,JM,JM,2901,1660557
Haryana,2014,3,Sirsa,SC,Surender Kumar (Urf) Menpal Phoola,M,IND,IND,3432,1660557
Haryana,2014,3,Sirsa,SC,None Of The Above,,NOTA,NOTA,4033,1660557
Haryana,2014,3,Sirsa,SC,Mewa Singh,M,IND,IND,4136,1660557
Haryana,2014,3,Sirsa,SC,Raj Kumar Nagar,M,SP,SP,4208,1660557
Haryana,2014,3,Sirsa,SC,Rajbir Palna,M,IND,IND,5636,1660557
Haryana,2014,3,Sirsa,SC,Ranvir Khobra,M,IND,IND,7308,1660557
Haryana,2014,3,Sirsa,SC,Comrade Ram Kumar,M,CPM,CPM,11194,1660557
Haryana,2014,3,Sirsa,SC,Mangeram,M,BSP,BSP,20750,1660557
Haryana,2014,3,Sirsa,SC,Poonam Chand Ratti,M,AAAP,AAAP,66844,1660557
Haryana,2014,3,Sirsa,SC,Dr. Sushil Indora,M,HJCBL,HJCBL,241067,1660557
Haryana,2014,3,Sirsa,SC,Ashok Tanwar,M,INC,INC,390634,1660557
Haryana,2014,3,Sirsa,SC,Charanjeet Singh Rori,M,INLD,INLD,506370,1660557
Haryana,2014,4,Hisar,GEN,Sita Ram,M,IND,IND,128,1517606
Haryana,2014,4,Hisar,GEN,Sunder,M,IND,IND,134,1517606
Haryana,2014,4,Hisar,GEN,Rakesh Kumar (Rinku Bhai),M,IND,IND,176,1517606
Haryana,2014,4,Hisar,GEN,Yudhvir,M,IND,IND,197,1517606
Haryana,2014,4,Hisar,GEN,Baljeet,M,IND,IND,208,1517606
Haryana,2014,4,Hisar,GEN,Balwan Singh,M,IND,IND,213,1517606
Haryana,2014,4,Hisar,GEN,Hansraj,M,IND,IND,245,1517606
Haryana,2014,4,Hisar,GEN,Raj Kumar,M,IND,IND,255,1517606
Haryana,2014,4,Hisar,GEN,Sushil Nidhi,M,IND,IND,273,1517606
Haryana,2014,4,Hisar,GEN,Atam Parkash,M,IND,IND,300,1517606
Haryana,2014,4,Hisar,GEN,Arun Kumar,M,IND,IND,307,1517606
Haryana,2014,4,Hisar,GEN,Umed Singh,M,IND,IND,342,1517606
Haryana,2014,4,Hisar,GEN,Satbir,M,IND,IND,363,1517606
Haryana,2014,4,Hisar,GEN,Shravan Kumar Asija,M,IND,IND,371,1517606
Haryana,2014,4,Hisar,GEN,Narinder Kumar,M,IND,IND,388,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep S/O Sajjan,M,IND,IND,395,1517606
Haryana,2014,4,Hisar,GEN,Narender,M,IND,IND,408,1517606
Haryana,2014,4,Hisar,GEN,Shiv Kumar,M,IND,IND,447,1517606
Haryana,2014,4,Hisar,GEN,Ram Phal,M,IND,IND,463,1517606
Haryana,2014,4,Hisar,GEN,Naresh Batra,M,IND,IND,587,1517606
Haryana,2014,4,Hisar,GEN,Raj Singh,M,IND,IND,600,1517606
Haryana,2014,4,Hisar,GEN,Vikas,M,IND,IND,684,1517606
Haryana,2014,4,Hisar,GEN,Sushil Kaushik,M,IND,IND,700,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep Singh S/O Shishpal,M,BMUP,BMUP,705,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep S/O Madan Lal,M,IND,IND,959,1517606
Haryana,2014,4,Hisar,GEN,Vishnu Kumar,M,IND,IND,1048,1517606
Haryana,2014,4,Hisar,GEN,Kartar Singh,M,IND,IND,1143,1517606
Haryana,2014,4,Hisar,GEN,Mamta Rani,F,RPP(LB),RPP(LB),1195,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep S/O Ishwar Singh,M,IND,IND,1242,1517606
Haryana,2014,4,Hisar,GEN,Om Parkash,M,BhSMP,BhSMP,1471,1517606
Haryana,2014,4,Hisar,GEN,None Of The Above,,NOTA,NOTA,1645,1517606
Haryana,2014,4,Hisar,GEN,Dr. Rajesh Mahendia,M,IND,IND,1723,1517606
Haryana,2014,4,Hisar,GEN,Vijay Kumar Sharma,M,IND,IND,1788,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep S/O Karan Singh,M,IND,IND,1886,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep S/O Pardumn,M,IND,IND,2587,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep S/O Narain Singh,M,IND,IND,5251,1517606
Haryana,2014,4,Hisar,GEN,Phul Singh,M,CPM,CPM,6533,1517606
Haryana,2014,4,Hisar,GEN,Dr. Yudhbir Singh Khyalia,M,AAAP,AAAP,28490,1517606
Haryana,2014,4,Hisar,GEN,Mange Ram,M,BSP,BSP,30446,1517606
Haryana,2014,4,Hisar,GEN,Sampat Singh,M,INC,INC,102509,1517606
Haryana,2014,4,Hisar,GEN,Kuldeep Bishnoi,M,HJCBL,HJCBL,462631,1517606
Haryana,2014,4,Hisar,GEN,Dushyant Chautala,M,INLD,INLD,494478,1517606
Haryana,2014,5,Karnal,GEN,Devender Jaglan,M,RPI(A),RPI(A),759,1684321
Haryana,2014,5,Karnal,GEN,Davinder Sharma,M,RAKP,RAKP,806,1684321
Haryana,2014,5,Karnal,GEN,Puran Singh Panwar,M,RVNP,RVNP,865,1684321
Haryana,2014,5,Karnal,GEN,Khatab Singh Mor,M,BSCP,BSCP,885,1684321
Haryana,2014,5,Karnal,GEN,Ramphal Sharma,M,IND,IND,940,1684321
Haryana,2014,5,Karnal,GEN,Duli Chand,M,LPR,LPR,1144,1684321
Haryana,2014,5,Karnal,GEN,Arvind Tiwari,M,IND,IND,1260,1684321
Haryana,2014,5,Karnal,GEN,Mahinder Pal,M,IND,IND,1276,1684321
Haryana,2014,5,Karnal,GEN,Ashish,M,AIFB,AIFB,1314,1684321
Haryana,2014,5,Karnal,GEN,Savitri,F,IND,IND,1468,1684321
Haryana,2014,5,Karnal,GEN,Shashi Saini,F,IND,IND,1544,1684321
Haryana,2014,5,Karnal,GEN,Kismat Sharma,M,IND,IND,1757,1684321
Haryana,2014,5,Karnal,GEN,Rajesh Kumar,M,IND,IND,1937,1684321
Haryana,2014,5,Karnal,GEN,Pale Ram Kashyap,M,RJP(E),RJP(E),2654,1684321
Haryana,2014,5,Karnal,GEN,Mahmood Hassan,M,IND,IND,2723,1684321
Haryana,2014,5,Karnal,GEN,Jagbir Singh Rana,M,IND,IND,2775,1684321
Haryana,2014,5,Karnal,GEN,None Of The Above,,NOTA,NOTA,2929,1684321
Haryana,2014,5,Karnal,GEN,Jagdish,M,IND,IND,3442,1684321
Haryana,2014,5,Karnal,GEN,Mam Chand,M,CPI,CPI,10945,1684321
Haryana,2014,5,Karnal,GEN,Paramjit Singh,M,AAAP,AAAP,32060,1684321
Haryana,2014,5,Karnal,GEN,Maratha Virender Verma,M,BSP,BSP,102628,1684321
Haryana,2014,5,Karnal,GEN,Jaswinder Singh Sandhu,M,INLD,INLD,187902,1684321
Haryana,2014,5,Karnal,GEN,Arvind Kumar Sharma,M,INC,INC,234670,1684321
Haryana,2014,5,Karnal,GEN,Ashwini Kumar,M,BJP,BJP,594817,1684321
Haryana,2014,6,Sonipat,GEN,Anup Sing Dahiya,M,RJAVP,RJAVP,259,1417188
Haryana,2014,6,Sonipat,GEN,Jagbir,M,IND,IND,357,1417188
Haryana,2014,6,Sonipat,GEN,Anil Kumar,M,RBHP,RBHP,468,1417188
Haryana,2014,6,Sonipat,GEN,Ashok Kumar Vashishth,M,RPI(A),RPI(A),492,1417188
Haryana,2014,6,Sonipat,GEN,Satya Narayan,M,IND,IND,550,1417188
Haryana,2014,6,Sonipat,GEN,Jaswant,M,IND,IND,656,1417188
Haryana,2014,6,Sonipat,GEN,Dalbir Singh Chahal,M,RVNP,RVNP,671,1417188
Haryana,2014,6,Sonipat,GEN,Sitender Singh,M,IND,IND,899,1417188
Haryana,2014,6,Sonipat,GEN,Gulab Singh,M,PHRC,PHRC,916,1417188
Haryana,2014,6,Sonipat,GEN,Sant Dharamvir Chotiwala,M,IND,IND,943,1417188
Haryana,2014,6,Sonipat,GEN,Bijender Kumar,M,IND,IND,965,1417188
Haryana,2014,6,Sonipat,GEN,Padam Singh,M,IND,IND,1375,1417188
Haryana,2014,6,Sonipat,GEN,Hari Parkash Comrade,M,SUCI,SUCI,1757,1417188
Haryana,2014,6,Sonipat,GEN,None Of The Above,,NOTA,NOTA,2403,1417188
Haryana,2014,6,Sonipat,GEN,Manoj Kumar,M,IND,IND,2417,1417188
Haryana,2014,6,Sonipat,GEN,Bhupeshwar Dayal,M,IND,IND,2525,1417188
Haryana,2014,6,Sonipat,GEN,Sanjay,M,IND,IND,3950,1417188
Haryana,2014,6,Sonipat,GEN,Ramesh,M,IND,IND,4405,1417188
Haryana,2014,6,Sonipat,GEN,Sukhbir Singh,M,IND,IND,5534,1417188
Haryana,2014,6,Sonipat,GEN,Suman Singh,M,BSP,BSP,24103,1417188
Haryana,2014,6,Sonipat,GEN,Jai Singh,M,AAAP,AAAP,48597,1417188
Haryana,2014,6,Sonipat,GEN,Padam Singh,M,INLD,INLD,264404,1417188
Haryana,2014,6,Sonipat,GEN,Jagbir Singh Malik,M,INC,INC,269789,1417188
Haryana,2014,6,Sonipat,GEN,Ramesh Chander,M,BJP,BJP,347203,1417188
Haryana,2014,7,Rohtak,GEN,Karan Singh,M,IND,IND,394,1567508
Haryana,2014,7,Rohtak,GEN,Ravinder Kumar,M,IBSPK,IBSPK,418,1567508
Haryana,2014,7,Rohtak,GEN,Jai Singh,M,IND,IND,614,1567508
Haryana,2014,7,Rohtak,GEN,Anil,M,RBHP,RBHP,829,1567508
Haryana,2014,7,Rohtak,GEN,Sunil Kumar,M,AITC,AITC,947,1567508
Haryana,2014,7,Rohtak,GEN,Sajjan Singh,M,IND,IND,2032,1567508
Haryana,2014,7,Rohtak,GEN,Satpal,M,IND,IND,2449,1567508
Haryana,2014,7,Rohtak,GEN,Jai Karan Mandauthi,M,SUCI,SUCI,2497,1567508
Haryana,2014,7,Rohtak,GEN,Vishnu Dutt,M,IND,IND,3151,1567508
Haryana,2014,7,Rohtak,GEN,None Of The Above,,NOTA,NOTA,4932,1567508
Haryana,2014,7,Rohtak,GEN,Manoj Kumar,M,BSP,BSP,18690,1567508
Haryana,2014,7,Rohtak,GEN,Naveen Jaihind,M,AAAP,AAAP,46759,1567508
Haryana,2014,7,Rohtak,GEN,Shamsher Singh Kharkara,M,INLD,INLD,151120,1567508
Haryana,2014,7,Rohtak,GEN,Om Parkash Dhankar,M,BJP,BJP,319436,1567508
Haryana,2014,7,Rohtak,GEN,Deepender Singh Hooda,M,INC,INC,490063,1567508
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Sukhbir Singh,M,IND,IND,275,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Rakesh Kumar,M,IND,IND,293,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Satpal S/O Lokram,M,IND,IND,297,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Sher Singh,M,IND,IND,361,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Samser,M,NLP,NLP,391,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Mahavir Singh,M,IND,IND,393,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Sudhir Chandwas,M,IND,IND,523,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Rajiv,M,BMUP,BMUP,603,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Dharambir S/O Banwari,M,IND,IND,708,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Satpal S/O Sube,M,IND,IND,826,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Dharm Bir S/O Hari Singh,M,IND,IND,995,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Vedparkash Bhartiya,M,IND,IND,1020,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Chitter Singh Bali,M,IND,IND,1060,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Pardeep Singh Tanwar,M,IND,IND,1334,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Naresh Kumar,M,SP,SP,1493,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Ombir,M,LPR,LPR,1617,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,None Of The Above,,NOTA,NOTA,1994,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Dharambir Singh,M,IND,IND,2357,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Narender Pichopa-Khurd,M,IND,IND,3151,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Puran Mal Sharma,M,IND,IND,3195,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Master Sher Singh,M,CPM,CPM,3441,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Lal Chand,M,RBC,RBC,6265,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Lalit Aggarwal,M,AAAP,AAAP,22200,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Ved Pal Tanwar,M,BSP,BSP,27834,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Shruti Choudhry,F,INC,INC,268115,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Bahadur Singh,M,INLD,INLD,275148,1473912
Haryana,2014,8,Bhiwani-Mahendragarh,GEN,Dharambir S/O Bhale Ram,M,BJP,BJP,404542,1473912
Haryana,2014,9,Gurgaon,GEN,Ahshan Ali,M,IND,IND,455,1844906
Haryana,2014,9,Gurgaon,GEN,Usha Rani Verma,F,IND,IND,489,1844906
Haryana,2014,9,Gurgaon,GEN,Rajeev Yadav,M,IND,IND,494,1844906
Haryana,2014,9,Gurgaon,GEN,Rajesh,M,IND,IND,566,1844906
Haryana,2014,9,Gurgaon,GEN,Ombir Sharma,M,IND,IND,566,1844906
Haryana,2014,9,Gurgaon,GEN,Surinder Kumar Khullar,M,IND,IND,685,1844906
Haryana,2014,9,Gurgaon,GEN,Abdul Latif,M,IND,IND,699,1844906
Haryana,2014,9,Gurgaon,GEN,Ashok Bhardwaj,M,NAJC,NAJC,713,1844906
Haryana,2014,9,Gurgaon,GEN,Mul Chand,M,IND,IND,804,1844906
Haryana,2014,9,Gurgaon,GEN,Umed Singh,M,RMOP,RMOP,923,1844906
Haryana,2014,9,Gurgaon,GEN,Karan Singh Journalist,M,IND,IND,938,1844906
Haryana,2014,9,Gurgaon,GEN,Mahender Jat,M,IND,IND,1021,1844906
Haryana,2014,9,Gurgaon,GEN,Hemant Kumar Saini,M,BMUP,BMUP,1153,1844906
Haryana,2014,9,Gurgaon,GEN,Akbar Kasmi,M,RUC,RUC,1429,1844906
Haryana,2014,9,Gurgaon,GEN,None Of The Above,,NOTA,NOTA,2658,1844906
Haryana,2014,9,Gurgaon,GEN,Manoj Yadav,M,IND,IND,3043,1844906
Haryana,2014,9,Gurgaon,GEN,Fauji Jai Kawar Tyagi Dixit,M,IND,IND,3147,1844906
Haryana,2014,9,Gurgaon,GEN,Kusheshwar Bhagat,M,IND,IND,7821,1844906
Haryana,2014,9,Gurgaon,GEN,Dharampal,M,BSP,BSP,65009,1844906
Haryana,2014,9,Gurgaon,GEN,Yogendra Yadav,M,AAAP,AAAP,79456,1844906
Haryana,2014,9,Gurgaon,GEN,Rao Dharam Pal,M,INC,INC,133713,1844906
Haryana,2014,9,Gurgaon,GEN,Zakir Hussain,M,INLD,INLD,370058,1844906
Haryana,2014,9,Gurgaon,GEN,Inderjit Singh Rao,M,BJP,BJP,644780,1844906
Haryana,2014,10,Faridabad,GEN,Vijay Raj,M,IND,IND,407,1740352
Haryana,2014,10,Faridabad,GEN,Rajender,M,IND,IND,410,1740352
Haryana,2014,10,Faridabad,GEN,Lalit Mittal,M,IND,IND,420,1740352
Haryana,2014,10,Faridabad,GEN,Mukesh Kumar Singh,M,IND,IND,442,1740352
Haryana,2014,10,Faridabad,GEN,Deepak Gaur,M,AVIRP,AVIRP,479,1740352
Haryana,2014,10,Faridabad,GEN,Shushila,F,IND,IND,524,1740352
Haryana,2014,10,Faridabad,GEN,Kusum Kumari,F,AIPF,AIPF,620,1740352
Haryana,2014,10,Faridabad,GEN,Mandheer Singh Maan,M,IND,IND,644,1740352
Haryana,2014,10,Faridabad,GEN,Laxman,M,IND,IND,656,1740352
Haryana,2014,10,Faridabad,GEN,Aherwan Dharmender Rawat,M,IND,IND,665,1740352
Haryana,2014,10,Faridabad,GEN,Khush Dil Sehgal (Kapoor),M,ABHKP,ABHKP,685,1740352
Haryana,2014,10,Faridabad,GEN,Chaudhary Daya Chand,M,BSCP,BSCP,711,1740352
Haryana,2014,10,Faridabad,GEN,Advocate Kamal Chand Arya,M,BMUP,BMUP,967,1740352
Haryana,2014,10,Faridabad,GEN,Nirmala,F,JD(U),JD(U),976,1740352
Haryana,2014,10,Faridabad,GEN,Sukhveer,M,RBCP,RBCP,1084,1740352
Haryana,2014,10,Faridabad,GEN,Sanjay Maurya,M,IND,IND,1104,1740352
Haryana,2014,10,Faridabad,GEN,Ravinder Bhati,M,ABHM,ABHM,1689,1740352
Haryana,2014,10,Faridabad,GEN,Mohd. Mukim,M,NLP,NLP,1735,1740352
Haryana,2014,10,Faridabad,GEN,Kheme Thakur,M,SP,SP,1940,1740352
Haryana,2014,10,Faridabad,GEN,Dr. Kshetra Pal Singh,M,IND,IND,1942,1740352
Haryana,2014,10,Faridabad,GEN,Nanak Chand,M,IND,IND,2550,1740352
Haryana,2014,10,Faridabad,GEN,Hamid Khan,M,hkd,hkd,2761,1740352
Haryana,2014,10,Faridabad,GEN,None Of The Above,,NOTA,NOTA,3328,1740352
Haryana,2014,10,Faridabad,GEN,Pt. Rajender Sharma,M,BSP,BSP,66000,1740352
Haryana,2014,10,Faridabad,GEN,Purshotam Dagar,M,AAAP,AAAP,67355,1740352
Haryana,2014,10,Faridabad,GEN,R K Anand,M,INLD,INLD,132472,1740352
Haryana,2014,10,Faridabad,GEN,Avtar Singh Bhadana,M,INC,INC,185643,1740352
Haryana,2014,10,Faridabad,GEN,Krishan Pal,M,BJP,BJP,652516,1740352
Himachal Pradesh,2014,1,Kangra,GEN,Raman Kumar,M,BMUP,BMUP,637,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Parvesh Yadav,F,SP,SP,808,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Baldev Raj,M,HiSP,HiSP,997,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Dhani Ram,M,IND,IND,1085,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Dr. Atul Thakur Bharmori,M,IND,IND,1133,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Arti Soni,F,SHS,SHS,3757,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Prem Chand Vishvakarma,M,IND,IND,4106,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Bhupinder Mehra,M,IND,IND,5585,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Lal Hussain,M,BSP,BSP,5949,1258601
Himachal Pradesh,2014,1,Kangra,GEN,None Of The Above,,NOTA,NOTA,8704,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Dr. Rajan Sushant,M,AAAP,AAAP,24430,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Chander Kumar,M,INC,INC,286091,1258601
Himachal Pradesh,2014,1,Kangra,GEN,Shanta Kumar,M,BJP,BJP,456163,1258601
Himachal Pradesh,2014,2,Mandi,GEN,Devender Dev,M,BMUP,BMUP,901,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Puni Chand,M,SP,SP,923,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Bhag Chand Rana,M,IND,IND,1868,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Subhash Mohan Snehi,M,IND,IND,1928,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Lala Ram,M,BSP,BSP,5167,1150408
Himachal Pradesh,2014,2,Mandi,GEN,None Of The Above,,NOTA,NOTA,6191,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Jai Chand Thakur,M,AAAP,AAAP,9359,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Kushal Bhardwaj,M,CPM,CPM,13965,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Pratibha Singh,F,INC,INC,322968,1150408
Himachal Pradesh,2014,2,Mandi,GEN,Ram Swaroop Sharma,M,BJP,BJP,362824,1150408
Himachal Pradesh,2014,3,Hamirpur,GEN,Ashish Kumar,M,IND,IND,603,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Amin Chand,M,IND,IND,647,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Shiv Dutt Vasisht,M,SHS,SHS,952,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Dev Raj Bhardwaj,M,IND,IND,1692,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Urmila Sharma,F,SP,SP,2328,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Rajinder Singh Rana,M,IND,IND,3687,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Rakesh Choudhary,M,BSP,BSP,5827,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,None Of The Above,,NOTA,NOTA,6473,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Kamal Kanta Batra,F,AAAP,AAAP,15329,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Rajinder Singh Rana,M,INC,INC,349632,1247699
Himachal Pradesh,2014,3,Hamirpur,GEN,Anurag Singh Thakur,M,BJP,BJP,448035,1247699
Himachal Pradesh,2014,4,Shimla,SC,Shurveer Singh,M,SP,SP,4385,1153363
Himachal Pradesh,2014,4,Shimla,SC,Gurnam Singh Koli,M,BSP,BSP,5985,1153363
Himachal Pradesh,2014,4,Shimla,SC,Virender Kumar Kashyap,M,IND,IND,6173,1153363
Himachal Pradesh,2014,4,Shimla,SC,None Of The Above,,NOTA,NOTA,7787,1153363
Himachal Pradesh,2014,4,Shimla,SC,Jagat Ram,M,CPM,CPM,11434,1153363
Himachal Pradesh,2014,4,Shimla,SC,Subhash Chander,M,AAAP,AAAP,14233,1153363
Himachal Pradesh,2014,4,Shimla,SC,Mohan Lal Brakta,M,INC,INC,301786,1153363
Himachal Pradesh,2014,4,Shimla,SC,Virender Kashyap,M,BJP,BJP,385973,1153363
Jammu & Kashmir,2014,1,Baramulla,GEN,Ashiq Hussain Ganie,M,IND,IND,1943,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Nisar Ahmad Ahanger,M,IND,IND,2050,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Bashir Ahmad Jagal,M,PRISM,PRISM,2694,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Mohd Shafi Bhat,M,BSP,BSP,3143,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Ab. Hamid Malik,M,IND,IND,3655,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Mohd Abdullah Chatwal,M,IND,IND,4006,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Syed Mohd Rafiq Shah,M,JKNPP,JKNPP,4141,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,None Of The Above,,NOTA,NOTA,4568,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Ayaz Ahmad Sofi,M,GaAP,GaAP,5566,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Tanveer Hussain,M,IND,IND,5788,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Ghulam Mohammad Mir,M,BJP,BJP,6558,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Abdul Hussain,M,IND,IND,7301,1190766
Jammu & Kashmir,2014,1,Baramulla,GEN,Er. Abdul Rashid Sheikh,M,IND,IND,22090,1190766
